Data,votos_a_favor_gov,id
13/2/2006,0.7933884297520661,MPV 272/2005
14/2/2006,0.792022792022792,MPV 273/2005
21/2/2006,0.5472222222222223,MPV 275/2005
21/2/2006,0.5472222222222223,MPV 275/2005
21/2/2006,0.5472222222222223,MPV 275/2005
21/2/2006,0.5472222222222223,MPV 275/2005
21/2/2006,0.5472222222222223,MPV 275/2005
14/3/2006,0.781437125748503,MPV 276/2006
14/3/2006,0.781437125748503,MPV 276/2006
14/3/2006,0.781437125748503,MPV 276/2006
28/3/2006,0.8809523809523809,MPV 278/2006
28/3/2006,0.8809523809523809,MPV 278/2006
11/5/2006,0.7702127659574468,MPV 279/2006
11/5/2006,0.7702127659574468,MPV 279/2006
11/4/2006,0.7508650519031141,MPV 280/2006
11/4/2006,0.7508650519031141,MPV 280/2006
11/4/2006,0.7508650519031141,MPV 280/2006
11/4/2006,0.7508650519031141,MPV 280/2006
26/4/2006,0.5523255813953488,MPV 281/2006
27/4/2006,0.7107438016528925,MPV 283/2006
27/4/2006,0.7107438016528925,MPV 283/2006
17/5/2006,0.7537537537537538,MPV 285/2006
17/5/2006,0.7537537537537538,MPV 285/2006
24/1/2006,0.8546255506607929,PEC 536/2006
21/11/2006,0.5344827586206896,MPV 316/2006
22/11/2006,0.9770114942528736,PLP 380/2006
20/12/2006,0.7017045454545454,MPV 327/2006
3/7/2007,1.0,PEC 272/2000
3/7/2007,1.0,PEC 272/2000
24/10/2007,0.710997442455243,PLP 1/2003
24/10/2007,0.710997442455243,PLP 1/2003
24/10/2007,0.710997442455243,PLP 1/2003
24/10/2007,0.710997442455243,PLP 1/2003
24/10/2007,0.710997442455243,PLP 1/2003
24/10/2007,0.710997442455243,PLP 1/2003
24/10/2007,0.710997442455243,PLP 1/2003
24/10/2007,0.710997442455243,PLP 1/2003
24/10/2007,0.710997442455243,PLP 1/2003
15/12/2004,0.4308510638297872,PEC 285/2004
15/12/2004,0.4308510638297872,PEC 285/2004
15/12/2004,0.4308510638297872,PEC 285/2004
15/12/2004,0.4308510638297872,PEC 285/2004
13/3/2007,0.8035714285714286,PL 4125/2004
13/3/2007,0.8035714285714286,PL 4125/2004
13/3/2007,0.8035714285714286,PL 4125/2004
13/3/2007,0.8035714285714286,PL 4125/2004
13/3/2007,0.8035714285714286,PL 4125/2004
14/2/2007,0.9851485148514851,PL 7225/2006
19/9/2007,0.7760416666666666,PEC 558/2006
19/9/2007,0.7760416666666666,PEC 558/2006
19/9/2007,0.7760416666666666,PEC 558/2006
19/9/2007,0.7760416666666666,PEC 558/2006
19/9/2007,0.7760416666666666,PEC 558/2006
19/9/2007,0.7760416666666666,PEC 558/2006
19/9/2007,0.7760416666666666,PEC 558/2006
19/9/2007,0.7760416666666666,PEC 558/2006
19/9/2007,0.7760416666666666,PEC 558/2006
19/9/2007,0.7760416666666666,PEC 558/2006
19/9/2007,0.7760416666666666,PEC 558/2006
19/9/2007,0.7760416666666666,PEC 558/2006
19/9/2007,0.7760416666666666,PEC 558/2006
19/9/2007,0.7760416666666666,PEC 558/2006
19/9/2007,0.7760416666666666,PEC 558/2006
19/9/2007,0.7760416666666666,PEC 558/2006
19/9/2007,0.7760416666666666,PEC 558/2006
19/9/2007,0.7760416666666666,PEC 558/2006
19/9/2007,0.7760416666666666,PEC 558/2006
19/9/2007,0.7760416666666666,PEC 558/2006
19/9/2007,0.7760416666666666,PEC 558/2006
19/9/2007,0.7760416666666666,PEC 558/2006
19/9/2007,0.7760416666666666,PEC 558/2006
19/9/2007,0.7760416666666666,PEC 558/2006
19/9/2007,0.7760416666666666,PEC 558/2006
19/9/2007,0.7760416666666666,PEC 558/2006
19/9/2007,0.7760416666666666,PEC 558/2006
19/9/2007,0.7760416666666666,PEC 558/2006
19/9/2007,0.7760416666666666,PEC 558/2006
19/9/2007,0.7760416666666666,PEC 558/2006
19/9/2007,0.7760416666666666,PEC 558/2006
6/2/2007,0.8077858880778589,MPV 328/2006
12/2/2007,0.7053571428571429,PL 7569/2006
12/2/2007,0.7053571428571429,PL 7569/2006
14/2/2007,0.7061503416856492,MPV 332/2006
